area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao,classe
13186,477.33401489257795,201.596771240234,84.6699905395508,0.907525599002838,13516,0.541831016540527,0
12699,458.013000488281,192.59449768066398,85.203857421875,0.8968176841735841,12965,0.5906511545181271,0
13988,491.489013671875,208.364639282227,86.7849655151367,0.9091333150863651,14427,0.6131054162979129,0
11776,430.3330078125,173.569305419922,87.4663314819336,0.863745987415314,12011,0.616673648357391,1
10863,411.622009277344,168.271423339844,83.1652755737305,0.8693295121192929,11057,0.7028338313102719,1
13138,470.41500854492205,203.862823486328,82.9842147827148,0.91340184211731,13361,0.810987651348114,0
11559,427.02999877929705,173.23777770996102,87.18897247314449,0.864117085933685,11840,0.6991471648216251,1
12767,463.84201049804705,196.19303894043,83.9735641479492,0.9037716388702389,13104,0.606220304965973,0
11504,432.444000244141,175.785079956055,84.9590301513672,0.8754482269287109,11861,0.588018834590912,1
10588,410.93600463867205,169.827880859375,80.41876220703129,0.8807771801948551,10783,0.7837737798690799,1
14498,496.549987792969,200.710266113281,93.5765380859375,0.884665131568909,15053,0.6530630588531489,1
12089,439.492004394531,183.57666015625,84.6946792602539,0.88721376657486,12302,0.8145128488540649,0
15306,524.684997558594,227.78186035156202,87.0425262451172,0.9241081476211551,15837,0.5125063061714171,0
10612,413.85598754882795,169.879165649414,80.8967742919922,0.8793359994888309,10924,0.6719858050346371,1
11102,423.593994140625,173.86256408691398,82.35933685302741,0.88068425655365,11332,0.5915387868881229,1
10669,403.674987792969,164.547378540039,83.4362869262695,0.861907541751862,10885,0.713836491107941,1
12274,441.85299682617205,179.853912353516,87.76013946533199,0.8728702664375309,12587,0.6159791350364691,1
11359,422.846984863281,171.239990234375,85.9152069091797,0.865027785301209,11665,0.6596399545669561,1
11906,435.760009765625,178.807067871094,85.96841430664058,0.876836478710175,12194,0.6049796938896179,1
11548,433.513000488281,176.978088378906,84.34710693359371,0.8791222572326659,11821,0.6881592273712162,1
16944,543.1259765625,236.125213623047,92.6810302734375,0.9197486042976379,17189,0.651943027973175,0
11462,423.234985351563,171.589294433594,85.7218551635742,0.8662701845169071,11712,0.694666683673859,1
13689,483.65499877929705,202.72200012207,86.94031524658199,0.903368711471558,14183,0.7764605879783629,0
14833,496.93600463867205,209.312316894531,91.4758987426758,0.899446606636047,15072,0.5567525029182429,0
14031,494.265014648438,213.709518432617,84.4660949707031,0.9185788035392758,14265,0.738862574100494,0
12518,460.721984863281,195.650924682617,82.3637390136719,0.9070731997489929,12813,0.689887046813965,0
11169,431.80099487304705,188.453948974609,75.714241027832,0.915742695331574,11332,0.538654446601868,1
12526,439.221984863281,178.216033935547,90.40444946289058,0.8617845773696899,12819,0.668945252895355,1
10193,409.795013427734,174.169616699219,75.0309066772461,0.9024511575698849,10377,0.756437838077545,1
13719,487.14700317382795,208.864776611328,84.30043029785159,0.9149300456047059,14111,0.604414463043213,0
12730,454.43899536132795,186.893585205078,87.8686981201172,0.882584571838379,12943,0.666143357753754,1
11827,455.221008300781,194.784454345703,78.43153381347659,0.915350496768951,12212,0.769986987113953,0
15107,488.86599731445295,205.21520996093702,94.3698196411133,0.887992560863495,15322,0.787232935428619,0
11253,422.877990722656,173.483734130859,84.1268081665039,0.874555051326752,11556,0.7520048022270199,1
11601,447.127990722656,191.382568359375,78.3667068481445,0.9123205542564391,11925,0.5786612033843989,1
10792,416.628997802734,171.38180541992202,81.6525802612305,0.87920880317688,11037,0.5936846733093261,1
11531,445.739013671875,187.977096557617,79.08082580566409,0.907202661037445,11918,0.60542893409729,1
14690,506.85501098632795,214.159484863281,88.87600708007808,0.909821808338165,15064,0.584397494792938,0
12625,445.92800903320295,181.65075683593798,89.6003570556641,0.8698841333389279,12905,0.6514447927474979,1
11794,434.618988037109,176.444442749023,86.10284423828121,0.872850120067596,12110,0.598376452922821,1
11075,412.23800659179705,165.433944702148,86.4181060791016,0.852717518806458,11354,0.632134675979614,1
15375,515.4229736328119,215.999298095703,91.61693572998051,0.905590176582336,15780,0.59759795665741,0
11287,419.91799926757795,170.107559204102,85.72703552246091,0.863728284835815,11557,0.669692635536194,1
11422,425.128997802734,176.65686035156298,82.9521560668945,0.882897078990936,11608,0.650900363922119,1
10781,414.954986572266,169.736175537109,82.2410430908203,0.8747786283493041,11069,0.6993383765220639,1
13735,484.77099609375,204.810638427734,86.7587203979492,0.9058471918106079,13960,0.5536966919898989,0
14363,499.170989990234,210.245544433594,88.1117782592773,0.907944738864899,14669,0.606853127479553,0
11813,430.255004882813,172.569534301758,88.02676391601558,0.860118389129639,12088,0.7175048589706421,1
10296,415.75100708007795,172.332870483398,77.0607452392578,0.89445286989212,10514,0.610893547534943,1
14126,498.424987792969,216.88548278808602,83.8103866577148,0.922320008277893,14410,0.760771214962006,0
13481,447.920989990234,182.985137939453,94.3671875,0.8567634820938109,13647,0.7807830572128299,1
11997,429.660003662109,170.99938964843798,90.55361938476558,0.848275482654572,12253,0.7463605999946591,1
12685,468.596008300781,199.65998840332,82.1983871459961,0.9113231301307679,13042,0.6959074139595028,0
13217,471.75100708007795,194.131317138672,88.0921783447266,0.8911156654357909,13520,0.572090208530426,1
13916,478.877990722656,201.639678955078,88.56097412109371,0.8983873128890991,14221,0.603993058204651,0
10886,409.73800659179705,166.079254150391,84.13433837890629,0.862186193466187,11055,0.680374979972839,1
14333,493.898986816406,207.509948730469,89.44615936279301,0.9023303389549259,14772,0.559795320034027,0
9778,395.200012207031,168.14675903320298,74.4989776611328,0.896492302417755,9956,0.620588958263397,1
11445,426.180999755859,172.97737121582,86.0035400390625,0.867638647556305,11734,0.611378192901611,1
11902,454.941986083984,196.469299316406,78.0516662597656,0.917701065540314,12214,0.700777173042297,1
12571,453.337005615234,188.702545166016,86.54855346679692,0.8886166214942929,12847,0.7918241620063778,1
12146,442.247009277344,176.506164550781,89.7515869140625,0.8610680103301999,12502,0.7754085659980771,1
11908,447.63400268554705,187.821136474609,81.9485092163086,0.8997957110404972,12287,0.580311894416809,1
14085,489.454986572266,200.526550292969,91.23562622070308,0.8905014991760251,14670,0.627170741558075,0
12627,453.51901245117205,191.81188964843798,84.5408172607422,0.8976305723190309,12830,0.726106941699982,1
14254,500.493988037109,213.07531738281298,86.7843246459961,0.9132970571517941,14644,0.622853398323059,0
12695,447.83401489257795,179.082382202148,91.4732437133789,0.859706342220306,12947,0.607968986034393,1
10570,419.953002929688,181.806365966797,74.52000427246091,0.9121364951133729,10781,0.58592015504837,1
13907,485.72000122070295,202.581085205078,89.20242309570308,0.897836267948151,14358,0.555724263191223,0
12404,454.38400268554705,186.075973510742,85.9878158569336,0.8868219256401059,12659,0.5729859471321109,1
12263,444.954010009766,180.220855712891,87.5452880859375,0.8740885257720951,12478,0.6045055985450739,1
11476,424.78298950195295,169.090423583984,88.1805953979492,0.8532515168189999,11845,0.6245442032814029,1
12675,466.101013183594,195.80822753906298,83.4039535522461,0.904748022556305,12977,0.580250859260559,1
12608,440.125,174.60252380371102,93.5251998901367,0.844442427158356,12835,0.631031036376953,1
16011,525.0689697265631,222.94645690918,92.38245391845699,0.9101082682609559,16298,0.556633293628693,0
14586,489.544006347656,206.598693847656,91.26046752929692,0.8971489071846009,14897,0.795571088790894,0
13848,475.589996337891,196.225555419922,90.7470245361328,0.886638700962067,14260,0.58638209104538,0
14892,503.64700317382795,213.27195739746102,90.4786605834961,0.9055494070053101,15279,0.593922019004822,0
11543,431.763000488281,179.598114013672,82.5225830078125,0.888185679912567,11786,0.602641761302948,1
12172,452.329010009766,193.692535400391,80.8077774047852,0.9088164567947391,12430,0.6780303120613101,0
16570,519.122985839844,221.01448059082,96.22779083251949,0.900241315364838,16757,0.592335760593414,0
13858,490.570007324219,203.70947265625,88.1739273071289,0.9014700055122379,14265,0.6531862616539,0
15258,505.162994384766,214.019332885742,91.6124954223633,0.90375167131424,15497,0.574127018451691,0
11012,428.236999511719,176.378967285156,80.6974716186523,0.889197647571564,11325,0.7587157487869259,1
13201,461.51901245117205,192.88508605957,87.83331298828129,0.890304327011108,13408,0.6349076628685,0
14223,480.953002929688,201.389556884766,90.3858871459961,0.8936265707015991,14441,0.6419479846954351,0
12678,452.92599487304705,190.838592529297,85.6509017944336,0.8936255574226379,12930,0.639527857303619,1
11266,414.72900390625,166.427352905273,87.76852416992192,0.849636733531952,11452,0.6190109848976141,1
10152,399.796997070312,162.203964233398,80.6575012207031,0.8676017522811891,10393,0.661281943321228,1
11809,433.05398559570295,170.87121582031298,89.4826431274414,0.8519121408462521,12129,0.6174317598342901,1
10788,414.90701293945295,169.60159301757798,82.2501525878906,0.8745357990264889,11083,0.6483173370361329,1
10828,410.069000244141,166.377136230469,84.0965957641602,0.862851440906525,11093,0.728520512580872,1
10516,409.557006835938,168.52023315429702,80.2409133911133,0.8793640732765201,10726,0.636407673358917,1
10549,414.445007324219,170.021011352539,80.4247817993164,0.8810471296310429,10868,0.61711710691452,1
12288,437.82199096679705,179.187957763672,88.10448455810551,0.870771706104279,12498,0.802717506885529,1
10360,427.33200073242205,187.574188232422,70.7257919311523,0.9261908531188969,10525,0.543233156204224,1
11108,403.618011474609,164.1064453125,86.6431198120117,0.849263608455658,11256,0.796843588352203,1
11941,434.80398559570295,174.229888916016,89.4745254516602,0.858063936233521,12249,0.754136681556702,1
11350,445.911010742188,187.854919433594,78.408821105957,0.9087273478508,11771,0.670566022396088,1
12013,443.47799682617205,189.286911010742,81.2872772216797,0.9030956029891971,12160,0.567775785923004,1
11550,420.837005615234,172.539367675781,85.4117889404297,0.868877112865448,11734,0.6946950554847721,1
14828,494.256011962891,209.662689208984,90.79800415039058,0.901361703872681,15038,0.570922553539276,0
13415,464.29299926757795,191.95777893066398,89.88296508789058,0.8835995197296139,13660,0.5806605219841,1
12378,459.976013183594,191.24949645996102,83.9984664916992,0.898384988307953,12800,0.565515339374542,1
15713,518.4520263671869,218.76725769043,92.4291763305664,0.9063628911972049,16038,0.5835190415382391,0
14601,505.24899291992205,215.934387207031,86.7587203979492,0.915735006332397,14991,0.6685439348220831,0
13518,451.162994384766,185.557586669922,93.29590606689449,0.8644104599952701,13741,0.7818391919136051,1
11708,423.941009521484,173.93200683593798,85.9261093139648,0.86944979429245,11918,0.611319959163666,1
13205,475.600006103516,197.548965454102,86.34487915039058,0.8994221687316891,13607,0.691107988357544,0
11136,417.766998291016,170.422348022461,84.6059188842773,0.868066132068634,11384,0.784612119197845,1
10351,408.996002197266,168.567886352539,78.9616394042969,0.883502542972565,10526,0.594099760055542,1
11097,436.14498901367205,182.742858886719,78.4404754638672,0.9031906127929691,11472,0.628867745399475,1
10821,418.002014160156,176.55822753906298,79.0877151489258,0.894062995910645,10986,0.590408146381378,1
16835,522.534973144531,216.27165222168,100.432510375977,0.8856353759765629,17404,0.735217034816742,0
12045,452.308990478516,193.513519287109,80.2776184082031,0.909893274307251,12368,0.552421569824219,0
15087,510.60501098632795,218.174346923828,89.1525039672852,0.9127002954483029,15506,0.549497365951538,0
12575,456.752990722656,188.67985534668,85.9819717407227,0.8901318907737729,12936,0.73927104473114,0
11031,421.29098510742205,172.66735839843798,82.5961837768555,0.8781669139862059,11298,0.728792309761047,1
12356,427.898010253906,173.02116394043,91.6718368530274,0.8481037616729741,12524,0.7987071871757511,1
14022,483.01901245117205,204.482955932617,88.5692672729492,0.901327788829803,14358,0.7047293782234191,0
14312,488.419006347656,208.17024230957,88.4086532592773,0.9053369164466859,14692,0.793348133563995,0
13092,465.43701171875,197.04187011718798,85.8356399536133,0.900130033493042,13369,0.768851280212402,0
10878,410.721984863281,168.797805786133,82.6865692138672,0.871803522109985,11079,0.6894409656524662,1
14927,502.018005371094,212.02854919433602,90.8161392211914,0.903626978397369,15392,0.594985663890839,0
13268,473.433990478516,200.700836181641,84.7003479003906,0.906585156917572,13562,0.7162213325500492,0
11679,417.825012207031,170.56799316406298,87.6366348266602,0.8579142093658451,11853,0.794327676296234,1
12476,452.757995605469,192.32312011718798,83.67256927490241,0.9004002809524541,12654,0.806411981582642,1
10387,400.580993652344,164.76086425781298,81.0157012939453,0.8707551360130309,10536,0.8066319823265079,1
10386,411.139007568359,171.527328491211,77.8758926391602,0.890994310379028,10636,0.591963529586792,1
11768,433.48001098632795,179.834274291992,83.9647445678711,0.8843097686767579,11993,0.7556668519973759,1
16963,536.033020019531,220.327575683594,99.4097747802734,0.8924275040626529,17467,0.592076778411865,0
12802,457.661010742187,192.06297302246102,85.5414962768555,0.8953403830528259,13001,0.7563511729240421,1
15050,502.591003417969,206.386581420898,93.80850219726558,0.8907324075698849,15464,0.591216206550598,0
11502,425.955993652344,173.273193359375,85.45619201660159,0.8699229955673221,11776,0.6375831365585329,1
12434,454.893005371094,193.157958984375,82.8585968017578,0.9033196568489079,12652,0.7036785483360289,0
12202,442.361999511719,180.037780761719,87.39917755126949,0.87426495552063,12521,0.7791826128959659,0
14399,484.08200073242205,200.173538208008,92.85159301757808,0.885910868644714,14849,0.604796707630158,0
12986,462.110992431641,195.517578125,86.1084671020508,0.8977953195571899,13288,0.790575921535492,0
11993,427.539001464844,168.49836730957,91.95948028564449,0.8379422426223759,12286,0.639285743236542,1
9117,393.838012695312,167.611373901367,69.9518890380859,0.908747792243958,9333,0.5402666926383971,1
15276,506.684997558594,212.135681152344,93.06375122070308,0.89863395690918,15574,0.579228758811951,0
16566,527.585998535156,217.094573974609,98.10107421875,0.8920778632164,16987,0.751906335353851,0
14439,490.47000122070295,204.828063964844,91.0484619140625,0.8957730531692509,14815,0.7913948893547059,0
14180,485.170989990234,204.107177734375,89.36077880859379,0.8990660905838009,14471,0.619809448719025,0
11571,432.670989990234,183.705596923828,80.5602035522461,0.898717105388641,11741,0.6622217297554019,0
16678,523.309997558594,216.897369384766,99.0448989868164,0.8896494507789608,17089,0.8034492731094359,0
11752,422.53201293945295,171.085296630859,88.0145950317383,0.8575211763381959,11997,0.6929244995117191,1
12992,458.89401245117205,183.420822143555,92.0514373779297,0.864949285984039,13372,0.7759197354316708,1
11682,423.37399291992205,168.399490356445,89.3741912841797,0.847542703151703,11963,0.715808808803558,1
14571,489.433013916016,206.787887573242,90.4513626098633,0.8992615342140201,14839,0.6055102944374079,0
10937,424.585998535156,177.167053222656,79.7570037841797,0.8929380178451541,11103,0.5952109098434449,0
12630,444.058990478516,180.084884643555,90.3501129150391,0.8650367856025699,12855,0.677611470222473,1
15119,508.34201049804705,213.379302978516,91.25335693359379,0.9039406180381779,15612,0.723778069019318,0
15007,500.307006835938,210.71775817871102,92.1704635620117,0.8992612361907959,15431,0.580766260623932,0
12558,439.776000976562,173.442764282227,93.3981399536133,0.842628419399262,12804,0.6388888955116271,1
10993,428.704010009766,179.578231811523,78.64100646972659,0.899013638496399,11169,0.5687603354454039,1
12067,440.00100708007795,187.76135253906298,82.3112106323242,0.898788690567017,12200,0.617237865924835,1
11312,421.545989990234,168.256011962891,87.21075439453129,0.855185687541962,11622,0.769209861755371,1
12789,454.389007568359,183.624557495117,89.72113037109379,0.872501254081726,13114,0.6950543522834781,0
12204,436.85501098632795,169.293228149414,93.1858139038086,0.834874510765076,12505,0.7477940917015079,1
12274,456.12399291992205,194.487380981445,81.23902893066409,0.9085810780525211,12562,0.709643840789795,0
9746,382.736999511719,154.096084594727,81.2033386230469,0.84988659620285,9935,0.6675342321395871,1
10632,405.41598510742205,167.325942993164,81.3442840576172,0.873879432678223,10762,0.62317568063736,1
14561,493.52999877929705,208.692962646484,89.70529174804692,0.9029034376144409,14986,0.772057235240936,0
11237,429.52999877929705,179.383926391602,80.4943466186523,0.8936690688133241,11430,0.5904266238212591,1
11274,422.662994384766,174.386337280273,82.8780822753906,0.8798477649688721,11459,0.740541279315949,1
12101,435.92898559570295,178.397323608398,86.9837646484375,0.873075842857361,12302,0.74057525396347,1
12396,443.153991699219,184.801834106445,86.46865844726558,0.883781731128693,12546,0.5870985984802249,1
11840,420.140991210937,166.928894042969,90.9812850952148,0.838416397571564,12021,0.7966090440750121,1
17246,540.5419921875,225.988861083984,98.57315063476558,0.8998565673828129,17704,0.573929250240326,0
12128,441.712005615234,184.305145263672,84.94325256347659,0.8874605298042301,12327,0.62233167886734,1
13887,483.16799926757795,203.420852661133,88.11791229248051,0.9013072848320011,14240,0.684392094612122,0
10729,414.69900512695295,171.729873657227,81.4269790649414,0.88044011592865,10987,0.7942112684249879,1
13279,483.65798950195295,201.338226318359,85.4755020141602,0.905410647392273,13691,0.5763455033302309,0
14064,486.890014648438,204.16307067871102,88.52142333984379,0.901114106178284,14388,0.6483795046806341,0
11780,435.670989990234,181.698318481445,83.5851211547852,0.8879078030586239,11975,0.807956099510193,1
10355,402.66799926757795,159.891418457031,83.47418212890629,0.85290390253067,10621,0.636056482791901,1
14734,498.70700073242205,211.00096130371102,90.11148071289058,0.9042201638221741,15171,0.7845998406410221,0
15127,499.799987792969,212.903915405273,91.1516342163086,0.903714776039124,15370,0.7129996418952941,0
15594,515.6610107421869,216.534271240234,93.2799835205078,0.9024540185928349,16029,0.6666666865348821,0
11042,430.760009765625,185.508102416992,76.1374206542969,0.911893725395203,11224,0.678463876247406,1
11051,421.347991943359,166.91262817382798,85.7488250732422,0.857949018478394,11421,0.6933308243751529,1
10344,406.18899536132795,169.366653442383,78.96368408203129,0.8846639394760129,10533,0.7174365520477299,1
13424,461.468994140625,186.506744384766,92.6717529296875,0.867818415164948,13702,0.675523340702057,0
12918,459.828002929688,193.346572875977,86.05883026123051,0.8954801559448241,13179,0.776695549488068,1
14658,486.17898559570295,201.886535644531,93.20777130126949,0.887044489383698,14892,0.648297190666199,0
10474,403.45999145507795,167.88439941406298,80.188591003418,0.8785547018051151,10611,0.788704812526703,1
11795,428.75,175.960006713867,86.4206314086914,0.871081829071045,12016,0.73811012506485,1
12483,440.61599731445295,176.643508911133,91.67730712890629,0.8547765612602231,12747,0.62058162689209,1
10128,403.725006103516,166.962951660156,78.2474746704102,0.88338303565979,10383,0.672242105007172,1
11396,446.28298950195295,192.23240661621102,76.5264587402344,0.917344868183136,11692,0.645153999328613,0
15147,511.294006347656,216.09928894043,90.9463882446289,0.9071280956268309,15637,0.534851670265198,0
13023,480.447998046875,205.312088012695,82.0338516235352,0.916708409786224,13444,0.632430076599121,0
14975,508.078002929688,212.556427001953,91.2747650146484,0.903107643127441,15482,0.631377041339874,0
14908,499.468994140625,209.119476318359,92.06287384033199,0.8978798985481259,15324,0.763338446617126,0
10509,405.057006835937,166.504104614258,81.1501235961914,0.873192131519318,10722,0.6744320392608639,1
12489,442.869995117188,176.24304199218798,91.7819061279297,0.853697657585144,12812,0.6210034489631651,1
14658,477.117004394531,189.56663513183602,99.9977798461914,0.849550545215607,15048,0.6495037078857421,1
12743,449.23001098632795,180.944763183594,90.8077163696289,0.8649528026580809,13044,0.619373977184296,1
11956,438.89599609375,184.643707275391,83.2184219360352,0.8926768302917479,12121,0.5770270228385931,0
9369,396.760009765625,164.61721801757798,73.8587112426758,0.893697798252106,9592,0.652800977230072,1
12692,443.143005371094,182.932830810547,88.9525985717773,0.87381511926651,12849,0.638237953186035,0
11723,432.746002197266,176.97508239746102,85.0956726074219,0.876811563968658,12013,0.665587902069092,1
17425,541.802978515625,232.057556152344,96.44174194335942,0.9095501899719242,17758,0.7039550542831421,0
10000,415.273986816406,180.15187072753898,71.0128402709961,0.919031918048859,10176,0.5428292155265809,1
10928,410.940002441406,171.746139526367,81.3859405517578,0.880592942237854,11132,0.611185669898987,1
13567,481.40499877929705,202.01969909668,86.41854858398442,0.903886258602142,13976,0.750927090644836,0
12240,454.31298828125,190.92790222168,83.649299621582,0.8989166021347049,12555,0.75789475440979,0
15344,501.799987792969,212.422698974609,92.9614028930664,0.8991577625274659,15604,0.7942029237747191,0
9017,378.79098510742205,155.369720458984,74.7544250488281,0.876644372940064,9290,0.66408896446228,1
11626,420.789001464844,168.469711303711,89.0751953125,0.8487893342971801,11857,0.636343717575073,1
11973,436.183013916016,177.134170532227,87.4583206176758,0.8696092367172241,12197,0.5988895297050479,1
12633,452.002990722656,186.434478759766,87.4246368408203,0.8832355737686161,12863,0.584617495536804,1
15540,516.315979003906,217.38722229003898,92.4734649658203,0.90501207113266,16084,0.6324786543846129,0
12599,450.204010009766,184.969146728516,87.2517242431641,0.8817539811134342,12818,0.7364391088485721,1
14814,503.148010253906,217.256774902344,88.1782684326172,0.9139302968978879,15110,0.545113325119019,0
13858,475.95700073242205,205.87390136718702,86.04458618164058,0.9084709286689759,14042,0.6512218117713929,0
16505,516.221008300781,212.853103637695,99.69015502929692,0.8835420012474059,16820,0.5884135365486151,0
12974,460.30398559570295,192.931045532227,86.7241363525391,0.8932760953903199,13232,0.595930337905884,1
13644,473.17800903320295,200.29051208496102,87.8436737060547,0.898691534996033,13859,0.676785707473755,0
14892,503.338989257813,209.620895385742,91.80297088623051,0.899000525474548,15338,0.655659735202789,0
11386,450.119995117188,195.46043395996102,75.842887878418,0.921650230884552,11612,0.512859761714935,0
12000,440.486999511719,181.43522644043,84.9941711425781,0.883487582206726,12196,0.6377550959587099,1
12955,451.80300903320295,191.714569091797,86.6250991821289,0.8920969367027279,13143,0.6024460792541501,1
10554,406.919006347656,165.531387329102,82.37078857421871,0.867398381233215,10841,0.6402183771133421,1
12448,443.968994140625,187.102935791016,85.649528503418,0.889072239398956,12621,0.625842154026032,1
13632,485.93701171875,205.214950561523,85.8313522338867,0.9083315134048459,13905,0.550121068954468,0
11787,434.514007568359,181.290466308594,83.3493347167969,0.888045430183411,11965,0.74412876367569,1
12051,423.226989746094,168.013275146484,92.1984176635742,0.835982084274292,12216,0.7660183310508729,1
11665,430.440002441406,172.601287841797,87.7052230834961,0.861275851726532,11972,0.610221803188324,1
11695,434.13400268554705,183.092468261719,82.1422576904297,0.893713533878326,11845,0.7988387942314151,1
11711,447.003997802734,190.944915771484,79.2898712158203,0.909707367420197,11904,0.591464638710022,1
14212,485.985992431641,203.418487548828,90.0118865966797,0.896770417690277,14508,0.573203206062317,0
14489,496.385009765625,210.03639221191398,88.5315628051758,0.9068256616592411,14843,0.615348696708679,0
15513,522.5040283203131,224.275833129883,89.0146636962891,0.9178626537323001,15967,0.566167891025543,0
12931,460.535003662109,192.908020019531,86.566650390625,0.893659472465515,13302,0.607060730457306,0
11828,437.90701293945295,184.95726013183602,82.3454360961914,0.8954245448112491,12020,0.616426944732666,1
10666,416.424011230469,173.893508911133,78.4574356079102,0.892432510852814,10825,0.5947362780570981,1
9335,388.805999755859,160.156158447266,75.1648025512695,0.883027076721191,9536,0.623330652713776,1
12635,439.0830078125,171.228713989258,94.81417846679692,0.8326973915100101,12929,0.631118893623352,1
16608,516.091979980469,207.67137145996102,103.350875854492,0.867369055747986,17111,0.696761190891266,0
15158,513.726013183594,218.820007324219,89.3716888427734,0.9127916097640991,15591,0.701759278774262,0
9876,384.45999145507795,156.16476440429702,81.2388687133789,0.8540368080139159,9999,0.632347285747528,1
12331,431.364013671875,177.130477905273,89.4249649047852,0.8632049560546879,12502,0.747786521911621,1
12104,441.774993896484,182.462127685547,85.5134658813477,0.88337641954422,12378,0.739130437374115,0
11720,425.450012207031,171.58801269531298,88.36038208007808,0.857216238975525,11912,0.7792035341262821,1
13043,442.497985839844,173.803634643555,96.697509765625,0.8309409022331241,13278,0.647648811340332,1
9405,389.774993896484,162.368225097656,74.437629699707,0.888720452785492,9594,0.607636630535126,1
17948,526.918029785156,214.093826293945,107.542449951172,0.86468493938446,18322,0.666369616985321,0
14768,499.877014160156,210.558807373047,90.47418212890621,0.902978360652924,15158,0.583116173744202,0
13639,482.41500854492205,200.736221313477,87.7331008911133,0.899433970451355,14042,0.730295538902283,0
15265,505.098999023438,211.443008422852,93.1221389770508,0.897795557975769,15639,0.7413073182106021,0
11617,418.454010009766,167.914749145508,88.9075698852539,0.848322153091431,11822,0.760673105716705,1
9571,388.59201049804705,160.936584472656,76.4387741088867,0.88000625371933,9720,0.637429237365723,1
10785,437.88400268554705,181.265808105469,77.6593017578125,0.9035760760307309,11209,0.550142824649811,0
11914,430.64401245117205,172.009872436523,90.0543670654297,0.851999938488007,12215,0.716329991817474,1
14198,485.903015136719,205.104354858398,89.3197174072266,0.9001963138580319,14414,0.5658377408981321,0
14196,499.23001098632795,210.180114746094,87.1034698486328,0.9100843667984009,14509,0.6188586950302121,0
17082,548.445983886719,230.188720703125,95.7575836181641,0.909366428852081,17576,0.592466711997986,0
11287,429.325012207031,171.89573669433602,85.3603744506836,0.8679896593093871,11599,0.5901390910148621,1
10561,417.933013916016,172.890716552734,79.5229034423828,0.8879393935203549,10804,0.6479141116142271,1
14331,502.02999877929705,212.581451416016,87.3581008911133,0.911662638187408,14618,0.5427586436271671,0
10132,398.671997070312,162.845199584961,80.07435607910159,0.8707529902458191,10306,0.668911337852478,1
13076,450.34500122070295,183.59693908691398,91.70958709716801,0.866304755210876,13253,0.677021861076355,1
12758,456.638000488281,190.368316650391,86.1626434326172,0.891708493232727,13177,0.7033463716506961,0
12261,438.898010253906,173.36474609375,90.88268280029301,0.8515778183937069,12499,0.778822362422943,1
12293,445.68701171875,181.87916564941398,87.02767944335942,0.8780920505523678,12524,0.77636730670929,1
13451,485.558990478516,205.949661254883,84.31605529785159,0.912354409694672,13862,0.599955379962921,0
13282,470.257995605469,199.711380004883,85.10118103027341,0.904666244983673,13513,0.6716221570968629,0
13965,478.576995849609,203.27635192871102,88.1075057983398,0.9011838436126709,14135,0.807879209518433,0
13822,491.661010742188,212.135406494141,83.6546249389648,0.918962299823761,14073,0.654698729515076,0
15676,509.223999023438,212.907745361328,94.7616653442383,0.89548921585083,16009,0.5746334195137021,0
11029,415.048004150391,176.214767456055,80.01405334472659,0.8909654021263119,11182,0.630588889122009,1
15070,504.05099487304705,210.025985717773,92.3732223510742,0.8980869054794308,15400,0.6487300992012021,0
12473,440.92599487304705,180.64567565918,88.5600814819336,0.871586382389069,12673,0.629854083061218,1
11332,427.32400512695295,175.540557861328,83.6084518432617,0.879287481307983,11563,0.595418214797974,1
12624,451.756988525391,188.236358642578,86.35598754882808,0.888558387756348,12878,0.8090233206748959,1
12743,442.734985351563,181.139678955078,90.3011856079102,0.8668799996376041,12899,0.7251052856445309,1
14186,490.713989257813,198.14221191406298,92.5350494384766,0.884250283241272,14721,0.593680679798126,1
11274,425.054992675781,173.380325317383,83.8337936401367,0.8753303289413449,11526,0.652770519256592,1
11358,430.7919921875,177.456481933594,82.11936950683591,0.8864847421646121,11546,0.7503964304924008,1
11226,425.013000488281,180.234283447266,79.7939147949219,0.8966583013534549,11414,0.713078856468201,1
11483,437.024993896484,185.752380371094,79.0817337036133,0.9048467874526981,11665,0.575070083141327,1
10427,408.15701293945295,164.55422973632798,81.8578720092773,0.8674913644790649,10689,0.795104444026947,1
11417,419.274993896484,170.15637207031298,86.5034713745117,0.8611350059509281,11584,0.631436288356781,1
11745,426.765991210938,179.015274047852,84.0251388549805,0.882999420166016,11904,0.685399174690247,1
14753,494.851989746094,212.10301208496102,89.36529541015629,0.906907558441162,15051,0.816888153553009,0
11363,423.265991210937,175.874160766602,83.8426284790039,0.8790555000305179,11548,0.791350364685059,1
13410,477.08499145507795,195.798934936523,88.7767486572266,0.8913032412528991,13842,0.572343170642853,0
12501,451.799011230469,192.738800048828,83.1950607299805,0.9020427465438839,12687,0.718820095062256,1
11681,422.049011230469,174.085754394531,85.92031860351558,0.869716465473175,11832,0.6090198159217829,1
15311,507.994995117187,215.141448974609,91.6197509765625,0.904789924621582,15690,0.704407453536987,0
13650,491.023986816406,210.67497253418,83.6909942626953,0.9177097082138058,14011,0.538589000701904,0
13982,479.785003662109,204.542388916016,88.2796478271484,0.902067065238953,14221,0.772913217544556,0
11392,424.523986816406,172.198165893555,85.8437194824219,0.8668798804283141,11707,0.6780952215194699,1
